frame,frame_ms,render_ms,input_ms,movement_ms,npc_ms,combat_ms,animation_ms,npcs,corpses,drops,avatar_moved
2563,30.055,14.707,0.007,0.006,0.012,0.001,0.001,60,0,6,true
2564,30.141,14.610,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2565,30.007,14.420,0.000,0.003,0.010,0.001,0.002,60,0,6,true
2566,32.719,17.067,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2567,29.973,14.664,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2568,29.855,14.593,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2569,30.242,14.726,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2570,29.916,14.636,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2571,31.052,14.671,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2572,31.178,15.472,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2573,31.360,14.630,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2574,32.595,16.972,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2575,30.391,14.570,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2576,29.603,14.497,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2577,30.535,14.619,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2578,29.985,14.655,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2579,30.009,14.835,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2580,29.823,14.637,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2581,29.778,14.593,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2582,30.014,14.740,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2583,31.087,14.721,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2584,29.870,14.668,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2585,29.964,14.616,0.012,0.006,0.012,0.001,0.001,60,0,6,true
2586,30.459,14.558,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2587,31.565,14.676,0.000,0.004,0.011,0.001,0.001,60,0,6,true
2588,30.279,15.099,0.000,0.002,0.014,0.001,0.001,60,0,6,false
2589,29.998,14.524,0.000,0.005,0.013,0.001,0.001,60,0,6,true
2590,29.770,14.682,0.000,0.001,0.010,0.001,0.001,60,0,6,false
2591,30.019,14.639,0.000,0.001,0.012,0.001,0.001,60,0,6,false
2592,29.858,14.586,0.000,0.001,0.011,0.001,0.001,60,0,6,false
2593,30.012,14.387,0.000,0.001,0.131,0.001,0.001,60,0,6,false
2594,30.999,14.615,0.000,0.001,0.060,0.001,0.001,60,0,6,false
2595,29.575,14.410,0.000,0.001,0.059,0.001,0.001,60,0,6,false
2596,31.289,14.664,0.000,0.001,0.064,0.001,0.001,60,0,6,false
2597,29.715,14.643,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2598,29.864,14.464,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2599,29.994,14.772,0.000,0.001,0.033,0.001,0.001,60,0,6,false
2600,31.538,14.735,0.000,0.001,0.054,0.001,0.001,60,0,6,false
2601,30.995,14.490,0.000,0.001,0.308,0.005,0.002,60,0,6,false
2602,32.648,16.818,0.000,0.001,0.195,0.001,0.001,60,0,6,false
2603,31.582,14.638,0.000,0.001,0.131,0.001,0.001,60,0,6,false
2604,29.957,14.501,0.000,0.001,0.077,0.001,0.001,60,0,6,false
2605,30.022,14.568,0.000,0.001,0.038,0.001,0.001,60,0,6,false
2606,31.063,14.476,0.000,0.001,0.037,0.001,0.001,60,0,6,false
2607,32.017,16.740,0.000,0.001,0.035,0.001,0.001,60,0,6,false
2608,29.826,14.429,0.000,0.001,0.056,0.001,0.001,60,0,6,false
2609,30.012,14.254,0.000,0.001,0.046,0.001,0.001,60,0,6,false
2610,29.999,14.400,0.000,0.001,0.035,0.001,0.001,60,0,6,false
2611,30.024,14.416,0.008,0.005,0.037,0.001,0.001,60,0,6,true
2612,30.429,14.663,0.000,0.001,0.035,0.001,0.001,60,0,6,false
2613,30.369,14.414,0.000,0.004,0.037,0.001,0.001,60,0,6,true
2614,34.044,17.476,0.000,0.001,0.038,0.001,0.001,60,0,6,false
2615,30.784,14.823,0.000,0.003,0.050,0.001,0.001,60,0,6,true
2616,33.574,17.523,0.001,0.001,0.036,0.001,0.003,60,0,6,false
2617,30.491,15.399,0.001,0.008,0.072,0.002,0.001,60,0,6,true
2618,31.738,15.587,0.001,0.001,0.145,0.002,0.001,60,0,6,false
2619,30.712,15.615,0.000,0.004,0.053,0.001,0.001,60,0,6,true
2620,31.138,15.773,0.000,0.002,0.033,0.001,0.001,60,0,6,false
2621,31.663,15.880,0.000,0.021,0.030,0.001,0.001,60,0,6,true
2622,31.925,15.886,0.001,0.001,0.035,0.001,0.001,60,0,6,false
2623,31.217,16.079,0.000,0.001,0.032,0.001,0.001,60,0,6,false
2624,32.327,15.917,0.001,0.001,0.030,0.001,0.001,60,0,6,false
2625,31.824,16.081,0.000,0.001,0.032,0.001,0.001,60,0,6,false
2626,31.233,15.881,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2627,31.354,16.022,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2628,31.552,16.026,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2629,31.859,16.045,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2630,31.557,16.072,0.000,0.001,0.035,0.002,0.001,60,0,6,false
2631,31.375,15.969,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2632,31.975,16.029,0.001,0.002,0.032,0.001,0.001,60,0,6,false
2633,30.962,15.824,0.001,0.001,0.028,0.001,0.001,60,0,6,false
2634,31.005,15.911,0.000,0.001,0.031,0.001,0.001,60,0,6,false
2635,30.936,15.799,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2636,31.024,15.862,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2637,31.143,15.764,0.009,0.010,0.031,0.001,0.001,60,0,6,true
2638,31.369,15.551,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2639,31.029,15.651,0.000,0.022,0.025,0.001,0.001,60,0,6,true
2640,30.837,15.588,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2641,30.932,15.878,0.000,0.002,0.027,0.001,0.001,60,0,6,true
2642,30.945,15.859,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2643,31.198,16.047,0.000,0.002,0.030,0.001,0.001,60,0,6,true
2644,31.417,16.179,0.006,0.002,0.030,0.001,0.001,60,0,6,true
2645,31.335,15.794,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2646,31.296,15.850,0.000,0.002,0.027,0.001,0.001,60,0,6,true
2647,31.203,15.780,0.000,0.001,0.031,0.001,0.001,60,0,6,false
2648,31.128,15.663,0.000,0.003,0.030,0.001,0.001,60,0,6,true
2649,31.230,15.832,0.001,0.002,0.046,0.001,0.001,60,0,6,false
2650,31.080,15.559,0.001,0.004,0.031,0.001,0.001,60,0,6,true
2651,31.018,15.414,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2652,31.745,15.772,0.008,0.003,0.035,0.001,0.001,60,0,6,true
2653,31.043,15.432,0.001,0.002,0.035,0.001,0.002,60,0,6,false
2654,34.438,17.463,0.000,0.003,0.030,0.001,0.001,60,0,6,true
2655,30.500,15.024,0.000,0.001,0.032,0.001,0.001,60,0,6,false
2656,31.492,14.883,0.000,0.003,0.031,0.001,0.001,60,0,6,true
2657,30.021,14.899,0.000,0.001,0.033,0.001,0.001,60,0,6,false
2658,30.337,14.957,0.000,0.002,0.035,0.001,0.001,60,0,6,true
2659,30.988,15.636,0.000,0.001,0.037,0.001,0.001,60,0,6,false
2660,30.624,15.126,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2661,32.304,15.345,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2662,30.352,15.086,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2663,31.003,15.002,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2664,31.872,14.889,0.000,0.001,0.032,0.001,0.001,60,0,6,false
2665,30.409,14.787,0.000,0.001,0.033,0.001,0.002,60,0,6,false
2666,34.403,17.615,0.001,0.001,0.033,0.001,0.001,60,0,6,false
2667,30.888,15.251,0.000,0.001,0.031,0.001,0.001,60,0,6,false
2668,30.995,15.112,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2669,32.003,15.244,0.009,0.005,0.034,0.001,0.001,60,0,6,true
2670,31.546,15.125,0.000,0.001,0.053,0.001,0.001,60,0,6,false
2671,30.416,15.016,0.001,0.027,0.047,0.001,0.001,60,0,6,true
2672,30.361,15.009,0.000,0.001,0.031,0.001,0.001,60,0,6,false
2673,30.486,14.915,0.000,0.003,0.029,0.001,0.001,60,0,6,true
2674,30.471,14.958,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2675,30.360,14.761,0.008,0.004,0.029,0.001,0.001,60,0,6,true
2676,31.328,15.297,0.000,0.001,0.028,0.001,0.001,60,0,6,false
2677,30.170,14.836,0.000,0.003,0.026,0.001,0.002,60,0,6,true
2678,34.358,17.603,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2679,30.602,15.436,0.000,0.002,0.027,0.001,0.001,60,0,6,true
2680,32.446,15.530,0.000,0.001,0.032,0.001,0.001,60,0,6,false
2681,31.054,15.630,0.000,0.002,0.028,0.001,0.001,60,0,6,true
2682,32.263,15.678,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2683,31.440,15.468,0.000,0.044,0.026,0.001,0.001,60,0,6,false
2684,30.994,15.666,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2685,31.851,16.031,0.001,0.012,0.049,0.002,0.001,60,0,6,false
2686,31.030,15.718,0.000,0.001,0.079,0.001,0.001,60,0,6,false
2687,31.039,15.771,0.000,0.002,0.042,0.001,0.001,60,0,6,false
2688,30.997,15.736,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2689,30.999,15.737,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2690,30.998,15.684,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2691,31.000,15.702,0.007,0.015,0.024,0.001,0.001,60,0,6,true
2692,32.018,15.655,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2693,30.975,15.802,0.000,0.012,0.032,0.001,0.001,60,0,6,true
2694,30.998,15.561,0.000,0.001,0.034,0.001,0.001,60,0,6,false
2695,31.000,15.675,0.000,0.003,0.024,0.001,0.001,60,0,6,true
2696,31.010,15.478,0.001,0.002,0.041,0.001,0.001,60,0,6,false
2697,33.982,17.725,0.001,0.001,0.046,0.002,0.001,60,0,6,false
2698,30.997,15.739,0.001,0.001,0.034,0.001,0.001,60,0,6,false
2699,30.998,15.412,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2700,30.998,15.319,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2701,30.997,15.227,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2702,30.804,15.675,0.001,0.001,0.021,0.001,0.001,60,0,6,false
2703,31.998,15.343,0.000,0.001,0.018,0.001,0.001,60,0,6,false
2704,31.018,15.362,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2705,30.979,15.447,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2706,31.997,15.335,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2707,31.000,15.667,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2708,30.996,15.466,0.008,0.004,0.025,0.001,0.001,60,0,6,true
2709,31.002,15.638,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2710,32.003,15.694,0.000,0.002,0.023,0.001,0.001,60,0,6,true
2711,30.996,15.558,0.007,0.003,0.024,0.001,0.001,60,0,6,true
2712,31.027,15.674,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2713,31.385,15.668,0.000,0.003,0.024,0.001,0.001,60,0,6,true
2714,30.720,15.632,0.001,0.001,0.027,0.001,0.001,60,0,6,false
2715,30.577,15.542,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2716,31.166,15.920,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2717,32.374,15.624,0.000,0.003,0.027,0.001,0.001,60,0,6,true
2718,31.646,15.638,0.001,0.001,0.023,0.001,0.001,60,0,6,false
2719,31.119,15.672,0.000,0.002,0.025,0.001,0.001,60,0,6,true
2720,30.694,15.654,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2721,31.051,15.954,0.002,0.003,0.025,0.001,0.001,60,0,6,true
2722,31.857,16.059,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2723,31.806,16.091,0.000,0.004,0.030,0.001,0.001,60,0,6,true
2724,32.004,16.285,0.000,0.001,0.029,0.001,0.001,60,0,6,false
2725,31.015,15.973,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2726,31.234,16.171,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2727,31.580,15.943,0.008,0.002,0.045,0.001,0.001,60,0,6,true
2728,30.995,15.689,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2729,30.999,15.726,0.000,0.002,0.024,0.001,0.001,60,0,6,true
2730,30.998,15.742,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2731,32.002,16.258,0.000,0.004,0.029,0.001,0.001,60,0,6,true
2732,31.991,16.691,0.001,0.001,0.029,0.001,0.001,60,0,6,false
2733,31.997,16.282,0.001,0.013,0.024,0.001,0.001,60,0,6,false
2734,31.613,16.121,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2735,33.000,16.134,0.000,0.010,0.021,0.001,0.001,60,0,6,false
2736,33.998,17.000,0.000,0.001,0.042,0.001,0.001,60,0,6,false
2737,31.945,16.016,0.000,0.007,0.020,0.001,0.001,60,0,6,false
2738,31.270,16.208,0.000,0.001,0.019,0.001,0.001,60,0,6,false
2739,31.767,16.223,0.000,0.006,0.020,0.001,0.001,60,0,6,false
2740,31.825,16.183,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2741,31.794,16.292,0.000,0.006,0.019,0.001,0.001,60,0,6,false
2742,31.597,16.311,0.000,0.001,0.019,0.001,0.001,60,0,6,false
2743,32.209,16.210,0.000,0.005,0.018,0.001,0.001,60,0,6,false
2744,31.861,16.203,0.001,0.001,0.030,0.001,0.001,60,0,6,false
2745,32.029,16.092,0.000,0.007,0.021,0.001,0.001,60,0,6,false
2746,31.238,15.901,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2747,31.710,16.004,0.000,0.007,0.022,0.001,0.001,60,0,6,false
2748,31.567,16.192,0.010,0.003,0.023,0.001,0.001,60,0,6,true
2749,32.508,16.482,0.000,0.002,0.027,0.001,0.001,60,0,6,false
2750,31.324,16.065,0.000,0.003,0.027,0.001,0.001,60,0,6,true
2751,31.397,15.836,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2752,31.918,15.987,0.000,0.002,0.030,0.001,0.001,60,0,6,true
2753,31.380,15.982,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2754,31.583,15.751,0.000,0.003,0.024,0.001,0.001,60,0,6,true
2755,31.513,16.285,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2756,31.580,16.112,0.007,0.002,0.023,0.001,0.001,60,0,6,true
2757,32.156,16.311,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2758,31.394,16.120,0.000,0.009,0.021,0.001,0.001,60,0,6,false
2759,31.612,16.319,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2760,33.199,16.211,0.000,0.007,0.024,0.001,0.001,60,0,6,false
2761,31.612,16.095,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2762,33.317,16.440,0.000,0.007,0.019,0.001,0.001,60,0,6,false
2763,32.025,16.500,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2764,32.018,16.458,0.000,0.008,0.020,0.001,0.001,60,0,6,false
2765,32.248,16.401,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2766,31.574,16.461,0.000,0.007,0.019,0.001,0.001,60,0,6,false
2767,32.058,16.406,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2768,31.447,16.372,0.000,0.006,0.019,0.001,0.001,60,0,6,false
2769,31.532,16.268,0.000,0.001,0.046,0.001,0.001,60,0,6,false
2770,31.396,16.322,0.000,0.006,0.014,0.001,0.001,60,0,6,false
2771,32.606,16.857,0.008,0.004,0.027,0.001,0.001,60,0,6,true
2772,31.941,16.579,0.001,0.001,0.030,0.001,0.001,60,0,6,false
2773,32.000,16.525,0.000,0.003,0.028,0.001,0.001,60,0,6,true
2774,31.866,16.642,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2775,32.322,17.005,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2776,31.543,16.222,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2777,31.715,16.518,0.000,0.003,0.027,0.001,0.001,60,0,6,true
2778,31.661,16.299,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2779,33.460,16.949,0.000,0.004,0.026,0.001,0.001,60,0,6,true
2780,33.029,16.025,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2781,31.978,15.995,0.000,0.003,0.023,0.001,0.001,60,0,6,true
2782,31.019,15.862,0.009,0.002,0.022,0.001,0.001,60,0,6,true
2783,31.979,16.442,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2784,31.996,16.259,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2785,32.998,16.261,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2786,32.001,16.247,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2787,31.996,16.008,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2788,32.288,15.923,0.001,0.004,0.027,0.001,0.001,60,0,6,true
2789,31.150,15.261,0.009,0.002,0.024,0.001,0.001,60,0,6,true
2790,32.485,15.590,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2791,30.796,15.623,0.000,0.002,0.025,0.001,0.001,60,0,6,true
2792,31.266,15.635,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2793,31.401,15.792,0.001,0.002,0.026,0.001,0.001,60,0,6,true
2794,31.887,16.203,0.000,0.002,0.027,0.001,0.001,60,0,6,false
2795,32.514,16.195,0.000,0.003,0.027,0.001,0.001,60,0,6,true
2796,32.356,16.463,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2797,31.820,16.400,0.000,0.002,0.023,0.001,0.001,60,0,6,true
2798,31.338,16.199,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2799,32.241,16.115,0.000,0.002,0.028,0.001,0.001,60,0,6,true
2800,31.998,15.682,0.000,0.001,0.031,0.001,0.001,60,0,6,false
2801,31.999,15.843,0.000,0.002,0.024,0.001,0.001,60,0,6,true
2802,31.000,15.435,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2803,32.000,15.480,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2804,30.607,15.440,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2805,30.993,15.576,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2806,32.324,15.684,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2807,31.998,15.738,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2808,31.004,15.625,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2809,30.993,15.369,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2810,31.000,15.756,0.009,0.003,0.027,0.001,0.001,60,0,6,true
2811,30.999,15.284,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2812,30.997,15.683,0.000,0.003,0.025,0.001,0.001,60,0,6,true
2813,30.998,15.239,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2814,31.997,15.339,0.000,0.003,0.023,0.001,0.001,60,0,6,true
2815,30.999,15.009,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2816,30.998,15.012,0.000,0.001,0.027,0.001,0.001,60,0,6,false
2817,30.998,15.120,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2818,30.997,15.080,0.000,0.001,0.022,0.001,0.001,60,0,6,false
2819,30.998,15.126,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2820,30.712,15.103,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2821,30.997,14.972,0.009,0.003,0.026,0.001,0.001,60,0,6,true
2822,30.588,15.109,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2823,30.995,15.172,0.000,0.002,0.023,0.001,0.001,60,0,6,true
2824,31.999,15.330,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2825,31.000,15.446,0.000,0.002,0.020,0.001,0.001,60,0,6,true
2826,31.006,15.548,0.000,0.001,0.019,0.001,0.001,60,0,6,false
2827,31.649,15.906,0.000,0.004,0.025,0.002,0.001,60,0,6,true
2828,31.741,16.066,0.000,0.001,0.021,0.001,0.001,60,0,6,false
2829,31.400,16.055,0.000,0.002,0.026,0.001,0.001,60,0,6,true
2830,31.612,16.131,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2831,32.350,15.931,0.000,0.002,0.023,0.001,0.001,60,0,6,true
2832,31.780,16.004,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2833,31.463,15.592,0.000,0.002,0.023,0.001,0.001,60,0,6,true
2834,31.290,16.000,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2835,32.860,15.827,0.008,0.003,0.024,0.001,0.001,60,0,6,true
2836,31.834,15.999,0.000,0.001,0.024,0.001,0.001,60,0,6,false
2837,32.025,16.533,0.001,0.003,0.029,0.001,0.001,60,0,6,true
2838,32.337,16.395,0.000,0.001,0.026,0.001,0.001,60,0,6,false
2839,33.519,16.614,0.000,0.003,0.028,0.001,0.001,60,0,6,true
2840,32.009,16.464,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2841,31.887,16.276,0.000,0.002,0.024,0.001,0.001,60,0,6,true
2842,31.989,16.326,0.001,0.001,0.024,0.001,0.001,60,0,6,false
2843,31.866,16.271,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2844,32.248,16.449,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2845,32.028,16.238,0.000,0.001,0.025,0.001,0.001,60,0,6,false
2846,32.512,17.098,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2847,31.748,16.240,0.009,0.002,0.025,0.001,0.001,60,0,6,true
2848,32.260,16.426,0.000,0.001,0.023,0.001,0.001,60,0,6,false
2849,31.862,16.436,0.000,0.002,0.022,0.001,0.001,60,0,6,true
2850,33.094,16.758,0.000,0.001,0.017,0.005,0.001,60,0,6,false
2851,32.896,16.891,0.000,0.011,0.015,0.001,0.001,60,0,6,false
2852,33.165,16.654,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2853,32.174,17.025,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2854,32.207,16.590,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2855,31.692,16.379,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2856,32.002,16.859,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2857,33.001,17.081,0.000,0.001,0.018,0.002,0.001,60,0,6,false
2858,32.021,16.937,0.000,0.001,0.017,0.001,0.001,60,0,6,false
2859,31.979,16.899,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2860,31.995,16.701,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2861,33.568,16.734,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2862,31.981,16.709,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2863,31.995,16.649,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2864,31.977,16.643,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2865,32.506,16.601,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2866,32.160,16.520,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2867,32.114,16.396,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2868,31.996,16.466,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2869,32.997,16.357,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2870,32.000,16.746,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2871,31.999,16.595,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2872,31.998,16.478,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2873,31.997,16.598,0.000,0.001,0.018,0.001,0.001,60,0,6,false
2874,31.998,16.308,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2875,32.000,16.454,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2876,33.015,16.550,0.001,0.001,0.017,0.001,0.001,60,0,6,false
2877,32.977,16.650,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2878,34.000,18.463,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2879,31.998,16.742,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2880,31.997,16.785,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2881,31.997,16.550,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2882,32.997,16.511,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2883,31.999,16.348,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2884,32.022,16.362,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2885,31.975,16.305,0.000,0.001,0.013,0.001,0.001,60,0,6,false
2886,31.471,16.315,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2887,32.000,16.443,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2888,33.436,16.753,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2889,32.002,16.776,0.000,0.001,0.017,0.001,0.001,60,0,6,false
2890,32.000,16.973,0.000,0.001,0.020,0.001,0.001,60,0,6,false
2891,32.999,17.172,0.001,0.002,0.017,0.001,0.001,60,0,6,false
2892,32.347,17.274,0.000,0.001,0.020,0.002,0.001,60,0,6,false
2893,32.682,17.202,0.001,0.001,0.017,0.001,0.001,60,0,6,false
2894,33.998,16.998,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2895,31.996,16.842,0.001,0.001,0.015,0.001,0.001,60,0,6,false
2896,32.001,16.950,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2897,31.998,16.963,0.000,0.001,0.016,0.001,0.001,60,0,6,false
2898,31.997,16.676,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2899,31.997,16.731,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2900,33.001,17.022,0.000,0.001,0.017,0.001,0.001,60,0,6,false
2901,33.000,17.262,0.001,0.002,0.022,0.002,0.001,60,0,6,false
2902,34.011,18.058,0.001,0.003,0.033,0.002,0.001,60,0,6,false
2903,32.988,17.376,0.001,0.002,0.024,0.002,0.001,60,0,6,false
2904,32.988,17.201,0.001,0.001,0.024,0.002,0.001,60,0,6,false
2905,32.001,16.834,0.001,0.002,0.029,0.002,0.001,60,0,6,false
2906,32.994,17.163,0.001,0.002,0.025,0.002,0.001,60,0,6,false
2907,34.009,17.299,0.001,0.001,0.019,0.003,0.001,60,0,6,false
2908,33.980,17.256,0.001,0.001,0.019,0.001,0.001,60,0,6,false
2909,32.003,16.764,0.000,0.001,0.019,0.001,0.001,60,0,6,false
2910,33.994,16.992,0.000,0.001,0.015,0.001,0.001,60,0,6,false
2911,33.006,17.200,0.000,0.001,0.018,0.001,0.001,60,0,6,false
2912,35.984,19.520,0.000,0.001,0.017,0.001,0.001,60,0,6,false
2913,32.169,16.927,0.000,0.001,0.018,0.001,0.001,60,0,6,false
2914,32.005,16.845,0.000,0.001,0.014,0.001,0.001,60,0,6,false
2915,32.994,17.346,0.000,0.002,0.028,0.002,0.001,60,0,6,false
2916,33.994,17.093,0.001,0.002,0.028,0.002,0.001,60,0,6,false
2917,33.993,17.010,0.001,0.002,0.029,0.002,0.001,60,0,6,false
2918,32.044,16.661,0.000,0.001,0.018,0.001,0.001,60,0,6,false
2919,31.887,16.744,0.000,0.001,0.014,0.001,0.001,60,0,6,false
